Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
63.1,172.2,13.3,5.2,6.3,174.7,0,Assam,-1
53.1,165.0,16.4,9.4,5.5,169.1,0,Bhuttan,+1
49.8,123.1,11.4,9.2,5.9,125.6,0,Assam,-1
52.3,145.2,11.9,4.8,4.4,147.7,0,Assam,-1
29.0,126.9,10.3,12.0,5.0,132.8,1,Bhuttan,+1
41.9,151.2,-2.5,7.9,5.2,154.7,1,Bhuttan,+1
33.9,151.3,11.6,6.5,3.2,154.8,1,Bhuttan,+1
56.6,143.5,14.3,8.0,5.1,146.0,0,Assam,-1
59.1,130.6,11.9,8.9,4.7,133.1,1,Assam,-1
56.3,127.9,14.7,7.0,6.3,130.4,0,Assam,-1
45.8,149.6,15.3,10.1,5.4,153.1,1,Bhuttan,+1
39.8,165.7,14.2,8.9,1.0,168.2,1,Assam,-1
63.6,155.3,12.4,15.8,7.3,159.8,1,Bhuttan,+1
51.2,131.3,9.8,9.4,6.4,134.8,0,Assam,-1
50.9,149.1,-1.2,8.3,4.7,152.6,1,Bhuttan,+1
36.2,150.4,12.5,9.4,3.4,152.9,0,Assam,-1
46.5,139.1,1.1,11.3,7.5,143.2,0,Bhuttan,+1
63.5,127.8,11.4,8.3,4.7,130.3,1,Assam,-1
37.3,141.0,7.4,8.7,6.3,147.1,1,Bhuttan,+1
64.4,153.7,21.1,8.3,5.6,157.6,0,Assam,-1
51.8,130.1,11.9,6.1,5.6,132.6,1,Assam,-1
37.9,140.7,5.4,11.2,6.4,145.0,1,Bhuttan,+1
61.4,144.4,4.8,5.6,3.6,146.9,0,Assam,-1
46.8,148.4,8.4,10.1,4.1,154.4,1,Bhuttan,+1
54.6,140.5,11.3,8.6,6.1,143.0,0,Assam,-1
66.6,135.6,3.0,10.3,4.8,138.1,0,Assam,-1
58.0,143.4,4.4,10.4,3.6,148.0,0,Assam,-1
43.2,138.3,12.0,9.9,6.0,141.8,1,Bhuttan,+1
23.6,154.7,11.3,8.3,5.2,163.1,1,Bhuttan,+1
47.0,119.5,3.7,10.0,5.5,123.6,1,Bhuttan,+1
55.2,155.1,16.9,6.4,4.9,157.6,0,Assam,-1
29.3,140.0,10.0,12.8,5.6,144.1,1,Bhuttan,+1
41.1,151.9,15.5,8.3,5.0,154.4,1,Assam,-1
61.7,150.4,15.3,9.1,6.4,153.1,0,Assam,-1
35.9,147.5,13.3,8.2,4.5,150.0,0,Assam,-1
40.9,124.8,11.1,8.4,4.3,127.3,0,Assam,-1
38.2,141.3,14.8,7.5,4.7,145.8,1,Bhuttan,+1
45.4,156.5,-0.8,11.2,4.0,159.0,0,Assam,-1
57.5,143.3,17.0,5.8,4.3,145.8,1,Assam,-1
43.3,153.4,15.6,7.2,5.0,155.9,0,Assam,-1
52.2,162.0,11.8,6.7,6.4,164.5,0,Assam,-1
39.6,152.9,7.4,8.9,5.1,155.4,0,Assam,-1
52.0,142.4,13.1,8.6,5.0,144.9,0,Assam,-1
35.5,146.5,7.5,9.1,3.7,150.0,1,Bhuttan,+1
45.5,151.5,10.9,7.8,6.1,157.1,1,Bhuttan,+1
52.8,156.2,4.4,8.3,5.2,159.7,1,Bhuttan,+1
48.5,146.6,7.2,8.0,7.1,150.1,0,Bhuttan,+1
23.8,141.6,0.8,9.1,6.6,147.4,1,Bhuttan,+1
38.6,143.4,12.0,10.0,4.7,151.0,1,Bhuttan,+1
48.4,143.1,6.6,8.5,5.3,146.6,1,Bhuttan,+1
32.2,145.7,4.0,9.1,6.8,153.0,1,Bhuttan,+1
42.9,142.7,7.8,9.9,5.7,147.3,1,Bhuttan,+1
59.9,130.7,13.6,11.2,4.2,133.2,0,Assam,-1
51.5,143.1,8.7,8.7,4.5,145.6,0,Assam,-1
44.2,128.6,11.2,11.2,5.9,131.1,0,Assam,-1
43.1,135.7,11.7,9.6,4.7,138.2,0,Assam,-1
64.3,137.1,16.3,7.9,5.9,140.1,0,Assam,-1
24.6,123.7,7.7,7.2,6.5,127.6,1,Bhuttan,+1
28.1,139.3,14.8,8.5,3.6,144.4,1,Bhuttan,+1
39.8,161.8,14.7,10.8,6.9,165.4,1,Bhuttan,+1
40.7,154.9,8.2,9.3,4.2,157.4,0,Assam,-1
33.6,127.6,5.3,12.1,6.1,134.0,1,Bhuttan,+1
47.7,123.0,6.7,9.7,6.7,127.6,1,Bhuttan,+1
55.7,140.0,9.7,8.6,6.7,142.5,0,Assam,-1
65.1,118.1,7.9,8.2,4.5,120.6,1,Assam,-1
44.7,152.9,10.1,8.1,5.9,156.2,0,Assam,-1
51.0,148.0,3.7,6.8,5.8,154.6,1,Bhuttan,+1
33.4,134.2,1.1,10.1,6.9,139.5,1,Bhuttan,+1
40.7,161.5,17.8,7.7,4.6,164.1,0,Assam,-1
30.9,133.3,10.2,7.7,6.1,139.4,1,Bhuttan,+1
24.5,153.0,18.6,9.1,3.5,155.5,0,Assam,-1
34.8,136.1,5.3,13.5,5.5,139.8,1,Bhuttan,+1
40.9,138.8,8.8,10.4,7.5,145.6,1,Bhuttan,+1
54.7,152.9,2.5,11.0,5.2,158.0,1,Bhuttan,+1
38.0,113.6,10.5,9.4,5.5,118.7,1,Bhuttan,+1
36.4,141.8,10.4,11.0,5.2,147.4,1,Bhuttan,+1
51.5,139.0,23.3,10.7,6.8,143.9,1,Bhuttan,+1
41.2,147.9,7.2,9.4,6.4,151.4,1,Bhuttan,+1
44.9,142.1,6.8,11.2,5.4,147.1,1,Bhuttan,+1
68.0,157.6,10.1,8.8,5.3,161.1,1,Bhuttan,+1
59.2,126.4,11.8,7.6,6.2,129.2,0,Assam,-1
48.9,133.5,13.4,9.9,5.2,136.0,1,Assam,-1
50.9,148.6,15.8,6.8,8.3,152.1,1,Bhuttan,+1
46.7,137.3,12.4,9.6,6.1,139.8,0,Assam,-1
46.2,153.0,8.7,10.2,3.9,155.5,0,Assam,-1
65.7,155.6,1.8,5.3,5.0,160.3,1,Bhuttan,+1
57.4,120.0,10.6,7.0,5.1,122.5,0,Assam,-1
52.8,136.4,6.2,8.3,5.3,140.8,1,Bhuttan,+1
38.0,149.6,13.4,11.0,6.6,157.1,1,Bhuttan,+1
53.6,139.2,6.1,8.7,6.4,144.4,1,Bhuttan,+1
40.8,148.7,7.8,8.6,3.3,152.3,0,Assam,-1
20.8,139.6,-4.4,8.5,6.5,143.1,1,Bhuttan,+1
50.8,147.6,4.6,9.5,7.2,151.6,1,Bhuttan,+1
51.5,157.2,5.9,13.6,6.2,163.5,1,Bhuttan,+1
50.9,143.1,8.1,9.0,4.9,145.6,0,Assam,-1
49.0,151.1,8.4,9.5,6.0,157.8,1,Bhuttan,+1
31.6,138.0,12.5,8.0,3.8,142.2,0,Assam,-1
34.1,148.6,21.4,8.1,4.5,151.1,0,Assam,-1
48.5,120.8,9.0,5.1,4.9,124.0,1,Assam,-1
23.5,136.2,7.1,12.6,4.8,139.7,1,Bhuttan,+1
40.3,153.8,21.5,7.9,4.4,156.3,0,Assam,-1
41.3,129.5,9.4,9.5,5.6,133.1,1,Bhuttan,+1
36.4,138.8,15.5,8.1,6.3,142.7,0,Assam,-1
64.2,140.6,18.6,8.1,3.9,143.1,0,Assam,-1
22.4,142.6,9.8,7.0,6.1,145.1,0,Assam,-1
60.5,149.0,10.4,9.7,7.4,152.6,1,Bhuttan,+1
49.7,157.5,12.3,7.8,4.8,162.1,1,Bhuttan,+1
53.6,160.8,7.7,10.4,5.3,165.4,1,Bhuttan,+1
41.0,160.1,8.8,6.9,5.5,164.3,0,Assam,-1
42.3,165.5,7.5,8.6,4.9,168.0,0,Assam,-1
28.2,129.8,-1.8,9.4,8.0,135.3,1,Bhuttan,+1
39.1,150.4,21.3,8.4,7.2,157.8,1,Bhuttan,+1
52.0,150.2,11.6,11.5,6.1,152.7,0,Assam,-1
62.3,164.4,13.2,12.1,5.0,171.0,1,Bhuttan,+1
27.0,146.9,-2.0,8.0,3.9,150.7,1,Bhuttan,+1
43.3,158.5,12.6,7.6,4.2,163.7,0,Assam,-1
64.1,156.9,5.5,8.4,4.7,160.4,1,Bhuttan,+1
60.4,157.3,14.4,9.0,6.5,164.2,1,Bhuttan,+1
55.3,162.4,11.3,13.9,6.0,168.9,1,Bhuttan,+1
65.2,146.8,15.0,6.5,4.1,150.4,0,Assam,-1
53.1,163.3,10.9,9.5,3.1,166.8,0,Assam,-1
55.7,154.1,11.2,9.3,4.5,156.6,0,Assam,-1
41.4,142.2,4.3,10.2,5.7,146.8,1,Bhuttan,+1
42.7,148.3,23.5,13.9,8.4,151.8,1,Bhuttan,+1
35.8,145.0,6.1,10.2,6.8,149.3,1,Bhuttan,+1
60.9,128.0,9.6,10.4,4.7,130.5,0,Assam,-1
29.9,154.6,13.0,10.6,5.4,157.1,0,Assam,-1
46.0,148.8,5.8,10.2,5.8,152.3,1,Bhuttan,+1
50.4,151.5,18.2,9.1,5.9,154.0,1,Assam,-1
57.3,124.2,12.4,7.9,4.3,127.7,0,Assam,-1
31.9,140.8,16.5,10.7,5.8,149.0,0,Bhuttan,+1
42.2,135.8,13.7,7.1,5.0,138.3,0,Assam,-1
36.2,144.7,7.4,10.5,5.6,148.2,1,Bhuttan,+1
42.9,145.8,11.7,9.0,3.6,148.3,0,Assam,-1
58.1,149.3,7.0,7.5,4.5,151.8,0,Assam,-1
29.3,151.4,10.5,6.9,7.1,153.9,1,Assam,-1
20.8,145.2,6.7,10.6,4.2,148.7,1,Bhuttan,+1
36.5,140.4,14.4,7.8,5.2,142.9,0,Assam,-1
45.2,126.6,13.0,7.4,4.5,130.1,0,Assam,-1
48.6,154.3,19.1,8.7,4.3,158.4,0,Assam,-1
36.9,134.6,3.8,12.8,6.2,140.0,1,Bhuttan,+1
36.1,133.3,10.9,7.9,4.9,135.8,0,Assam,-1
49.7,149.2,14.0,7.7,3.8,151.7,0,Assam,-1
42.9,155.8,6.7,5.1,7.3,159.3,1,Bhuttan,+1
57.3,149.0,11.1,10.3,5.9,154.9,1,Bhuttan,+1
42.6,158.5,10.4,10.1,6.1,161.0,0,Assam,-1
33.9,152.8,16.2,10.4,5.2,156.3,1,Bhuttan,+1
39.1,139.6,10.0,5.4,4.2,142.3,0,Assam,-1
44.2,153.0,12.8,7.9,4.5,155.5,0,Assam,-1
40.3,146.3,13.5,7.1,6.1,151.4,1,Bhuttan,+1
39.9,151.1,14.9,6.2,6.7,153.6,1,Assam,-1
47.9,141.3,15.5,14.5,3.4,144.9,1,Bhuttan,+1
59.4,148.5,13.2,7.2,5.4,151.0,0,Assam,-1
36.5,129.2,8.8,10.7,5.7,134.5,1,Bhuttan,+1
45.9,141.4,6.5,10.4,5.3,145.4,1,Bhuttan,+1
24.8,171.5,3.5,8.0,3.9,176.7,0,Assam,-1
60.5,149.9,18.0,7.3,6.8,152.4,0,Assam,-1
41.3,146.2,15.9,6.9,7.1,152.0,1,Bhuttan,+1
36.4,162.5,8.8,9.3,5.0,165.5,0,Assam,-1
44.6,147.2,12.8,8.5,6.9,150.7,1,Bhuttan,+1
24.8,134.8,15.3,9.9,4.8,137.3,0,Assam,-1
46.0,158.6,14.8,8.3,4.7,161.1,0,Assam,-1
57.2,151.8,13.1,8.2,6.4,156.8,0,Assam,-1
35.5,125.6,7.4,10.1,7.9,130.7,1,Bhuttan,+1
41.8,152.5,0.3,8.5,5.0,156.0,1,Bhuttan,+1
50.8,129.6,6.2,10.1,8.2,134.2,1,Bhuttan,+1
48.1,146.4,9.8,4.2,4.3,148.9,0,Assam,-1
52.8,155.9,9.5,7.0,5.6,158.4,0,Assam,-1
32.4,140.0,0.9,5.9,7.5,143.8,1,Bhuttan,+1
49.6,157.9,8.4,9.8,4.6,160.4,0,Assam,-1
46.7,144.6,7.0,11.1,5.4,148.1,1,Bhuttan,+1
45.1,134.9,13.8,10.9,5.6,137.7,0,Assam,-1
55.4,161.6,9.1,9.1,5.8,164.1,0,Assam,-1
59.1,140.8,16.1,8.9,5.4,144.8,1,Bhuttan,+1
65.0,125.0,8.8,7.2,4.3,128.4,1,Assam,-1
38.6,137.7,12.3,8.3,4.6,140.2,1,Assam,-1
66.5,161.5,7.0,9.9,6.2,164.0,0,Assam,-1
32.7,144.3,13.8,8.2,4.9,150.8,1,Bhuttan,+1
56.9,179.3,10.2,8.7,5.5,181.8,0,Assam,-1
55.7,150.0,15.1,7.0,4.0,152.5,0,Assam,-1
42.5,144.1,-1.3,9.0,4.7,147.8,1,Bhuttan,+1
39.2,126.5,12.5,9.1,4.3,129.0,0,Assam,-1
36.3,133.0,8.2,11.1,4.3,140.4,1,Bhuttan,+1
43.4,126.5,10.0,9.8,4.9,129.0,0,Assam,-1
36.3,117.7,7.6,8.5,5.1,121.7,1,Bhuttan,+1
39.5,132.7,6.1,10.7,5.7,137.9,1,Bhuttan,+1
45.6,157.2,18.4,7.2,3.6,159.7,1,Assam,-1
73.1,126.2,11.8,8.9,5.7,128.7,0,Assam,-1
36.9,148.0,12.5,9.4,6.5,150.5,0,Assam,-1
45.7,122.3,6.6,10.9,5.4,129.0,1,Bhuttan,+1
45.0,145.5,10.9,13.3,5.2,150.2,1,Bhuttan,+1
46.6,140.1,11.6,9.2,6.4,147.7,1,Bhuttan,+1
52.8,131.7,5.0,10.0,7.0,138.3,1,Bhuttan,+1
45.0,154.5,22.0,7.7,5.0,158.0,1,Bhuttan,+1
56.3,155.6,0.1,9.3,5.5,159.1,1,Bhuttan,+1
61.3,143.5,14.3,9.0,5.0,146.0,0,Assam,-1
53.9,162.0,8.6,10.0,6.9,164.5,0,Assam,-1
37.8,145.7,12.4,6.4,7.5,151.6,0,Assam,-1
34.8,164.9,1.4,9.3,6.1,167.4,0,Assam,-1
60.3,164.2,10.5,8.5,5.3,166.7,0,Assam,-1
55.3,133.8,6.1,7.6,4.3,137.6,1,Bhuttan,+1
23.1,151.2,7.6,9.1,5.0,153.7,0,Assam,-1
31.1,145.2,5.2,9.8,6.5,148.7,1,Bhuttan,+1
47.7,142.2,13.0,9.9,6.4,145.7,1,Bhuttan,+1
52.3,133.2,8.7,7.7,5.5,135.8,0,Assam,-1
29.7,140.4,9.2,8.6,6.4,143.9,1,Bhuttan,+1
59.9,148.1,15.4,9.5,4.3,150.6,0,Assam,-1
61.0,140.0,9.7,4.4,6.1,142.5,0,Assam,-1
45.5,134.3,9.8,5.8,4.6,138.2,0,Assam,-1
40.2,161.4,2.1,9.1,3.5,163.9,0,Assam,-1
25.5,140.5,11.9,7.3,5.9,145.7,1,Bhuttan,+1
51.9,148.3,6.0,10.0,3.7,150.8,0,Assam,-1
55.3,162.1,3.5,6.8,3.0,164.6,0,Assam,-1
40.0,147.5,14.4,10.3,4.9,152.0,1,Bhuttan,+1
50.8,148.5,12.3,10.4,6.7,152.0,1,Bhuttan,+1
57.8,136.3,10.0,8.8,4.1,138.8,0,Assam,-1
69.7,149.5,5.2,8.9,5.7,153.1,1,Bhuttan,+1
49.2,140.0,7.7,6.0,4.4,142.5,0,Assam,-1
38.2,148.4,11.7,6.7,5.0,157.3,1,Bhuttan,+1
51.1,167.2,20.7,11.6,3.7,170.7,1,Bhuttan,+1
66.6,136.3,8.7,10.4,7.4,140.5,0,Bhuttan,+1
35.5,148.0,17.9,10.7,4.9,153.6,1,Bhuttan,+1
61.5,148.1,12.4,6.2,4.5,150.6,0,Assam,-1
28.5,140.7,16.8,13.1,6.5,144.4,1,Bhuttan,+1
12.9,164.9,11.6,7.6,4.9,170.4,0,Assam,-1
34.0,157.8,10.7,6.7,6.5,160.3,0,Assam,-1
75.9,127.3,15.4,9.7,4.3,129.8,0,Assam,-1
44.1,133.2,6.8,4.5,5.8,136.9,1,Bhuttan,+1
54.6,144.2,8.0,7.5,5.8,146.7,0,Assam,-1
46.3,149.3,13.0,10.7,6.4,153.8,1,Bhuttan,+1
49.1,132.8,7.3,9.0,3.5,135.3,0,Assam,-1
39.5,149.6,16.9,9.1,6.4,153.1,1,Bhuttan,+1
56.4,147.1,11.7,8.4,4.0,149.6,0,Assam,-1
27.2,124.5,2.8,8.5,6.5,129.0,1,Bhuttan,+1
43.2,142.3,3.3,10.4,7.1,145.8,1,Bhuttan,+1
41.9,139.2,14.6,7.1,6.1,142.7,1,Bhuttan,+1
42.2,150.9,5.0,8.6,5.1,153.4,0,Assam,-1
43.2,137.8,14.4,9.4,6.6,142.6,1,Bhuttan,+1
41.3,144.7,7.2,10.4,4.2,147.2,0,Assam,-1
55.2,135.1,8.9,7.3,5.6,137.6,1,Assam,-1
77.0,152.9,11.9,9.7,5.4,157.6,0,Assam,-1
53.1,140.5,12.1,8.1,6.9,145.5,0,Bhuttan,+1
36.3,137.1,-1.2,8.0,7.2,142.6,0,Bhuttan,+1
54.3,151.7,9.6,7.8,4.1,154.2,0,Assam,-1
33.6,156.6,4.4,11.3,4.6,160.1,1,Bhuttan,+1
24.7,126.7,3.4,11.3,5.9,132.2,1,Bhuttan,+1
39.4,149.8,18.7,11.6,8.3,154.3,0,Bhuttan,+1
50.9,137.4,9.3,9.1,8.0,141.1,1,Bhuttan,+1
48.3,163.3,16.1,5.6,6.5,165.8,1,Assam,-1
53.6,162.5,12.4,6.1,4.8,165.0,0,Assam,-1
36.0,133.2,8.5,7.9,7.0,137.2,1,Bhuttan,+1
42.8,152.1,2.8,10.5,7.6,158.2,0,Bhuttan,+1
27.1,137.0,10.9,9.1,5.4,141.0,1,Bhuttan,+1
72.1,167.4,18.6,12.6,3.6,171.7,1,Bhuttan,+1
50.4,142.6,9.0,10.8,6.1,146.1,1,Bhuttan,+1
49.9,159.3,13.2,6.4,5.8,161.8,0,Assam,-1
13.0,124.3,1.5,10.0,7.1,133.0,0,Bhuttan,+1
39.4,137.7,13.0,9.6,5.2,140.2,0,Assam,-1
31.2,139.2,17.4,12.4,6.8,144.8,1,Bhuttan,+1
51.2,148.6,6.6,4.4,4.9,152.1,1,Bhuttan,+1
33.9,137.8,3.7,6.8,6.9,143.4,1,Bhuttan,+1
51.2,135.8,8.5,12.0,5.1,139.3,1,Bhuttan,+1
28.7,138.1,5.2,9.7,7.5,145.3,1,Bhuttan,+1
34.7,153.6,9.9,8.8,3.9,156.8,0,Assam,-1
45.8,139.3,4.1,8.3,7.0,145.0,1,Bhuttan,+1
32.9,142.4,4.1,7.5,5.6,146.8,1,Bhuttan,+1
62.8,145.7,10.5,10.2,4.5,148.2,0,Assam,-1
55.7,131.9,11.7,6.9,5.2,134.4,0,Assam,-1
47.7,141.0,9.0,9.0,7.0,145.4,1,Bhuttan,+1
47.7,138.8,19.2,5.9,4.7,141.4,0,Assam,-1
36.6,141.3,15.0,8.8,5.5,143.9,0,Assam,-1
39.5,147.0,5.8,11.3,6.8,151.2,1,Bhuttan,+1
57.9,149.1,18.0,7.7,6.4,151.6,1,Assam,-1
44.9,145.2,14.9,7.2,5.5,147.7,0,Assam,-1
55.3,148.8,18.1,10.9,6.4,156.5,0,Bhuttan,+1
31.5,131.4,0.9,9.1,5.7,137.2,1,Bhuttan,+1
53.5,128.1,12.5,8.6,6.4,132.4,0,Assam,-1
46.0,135.7,10.4,11.4,5.6,140.2,1,Bhuttan,+1
35.6,169.4,12.2,7.5,5.1,171.9,0,Assam,-1
44.2,136.1,9.7,11.7,5.7,139.6,1,Bhuttan,+1
36.0,153.2,13.1,9.6,2.5,157.4,1,Bhuttan,+1
37.3,142.4,10.9,9.0,6.1,145.9,1,Bhuttan,+1
55.3,150.0,19.2,12.1,4.5,154.2,1,Bhuttan,+1
47.8,134.4,2.1,12.0,4.0,140.5,1,Bhuttan,+1
45.0,129.0,6.0,7.0,7.2,136.0,1,Bhuttan,+1
36.9,163.0,11.9,8.4,6.3,168.6,1,Bhuttan,+1
42.5,150.8,16.8,4.7,5.9,154.3,1,Bhuttan,+1
40.4,139.7,8.9,6.1,4.3,142.2,0,Assam,-1
48.2,135.2,7.7,7.0,3.6,137.7,0,Assam,-1
28.4,145.1,10.8,11.2,6.5,152.3,1,Bhuttan,+1
45.9,151.2,9.0,12.4,5.1,157.5,1,Bhuttan,+1
29.3,140.4,7.4,7.0,5.3,147.0,1,Bhuttan,+1
52.4,152.2,22.6,8.7,7.0,155.7,0,Bhuttan,+1
38.5,134.2,13.4,9.5,5.9,138.3,0,Assam,-1
36.1,140.3,17.5,6.6,6.2,150.7,1,Bhuttan,+1
64.8,159.9,14.9,6.7,6.2,165.1,0,Assam,-1
66.5,127.6,12.2,7.1,6.0,130.8,1,Assam,-1
58.7,145.8,2.1,10.1,5.0,150.0,1,Bhuttan,+1
53.8,167.5,7.9,9.4,7.2,173.9,1,Bhuttan,+1
53.9,153.9,3.3,7.2,6.1,158.2,1,Bhuttan,+1
46.3,156.1,0.0,7.3,8.0,159.6,1,Bhuttan,+1
55.4,134.8,8.5,5.2,5.6,138.5,0,Assam,-1
46.4,146.5,21.5,9.8,4.6,149.0,0,Assam,-1
52.6,143.7,11.0,10.7,5.6,147.2,1,Bhuttan,+1
40.8,150.6,8.4,7.5,4.9,154.9,1,Bhuttan,+1
53.9,137.1,4.7,8.9,5.3,140.6,1,Bhuttan,+1
37.2,158.7,14.1,8.4,3.7,161.2,0,Assam,-1
50.5,145.4,9.6,8.1,4.8,148.9,1,Bhuttan,+1
44.7,154.9,17.7,7.8,5.6,157.4,0,Assam,-1
77.0,130.6,10.5,10.7,4.4,133.2,1,Assam,-1
48.3,148.3,8.6,5.2,4.2,150.8,0,Assam,-1
49.6,145.8,13.0,7.1,5.1,151.3,0,Assam,-1
44.2,131.8,4.8,10.4,7.5,138.9,1,Bhuttan,+1
62.9,145.3,12.2,10.1,5.5,148.8,1,Bhuttan,+1
34.1,140.3,0.1,9.5,6.2,145.9,1,Bhuttan,+1
42.5,131.5,7.1,7.4,5.9,141.3,1,Bhuttan,+1
45.1,130.3,5.1,10.0,4.2,135.6,0,Bhuttan,+1
54.6,146.0,12.4,9.2,6.0,149.5,1,Bhuttan,+1
44.0,134.3,9.3,7.7,4.6,136.8,0,Assam,-1
59.4,135.3,20.2,8.9,4.2,137.8,0,Assam,-1
30.5,143.7,13.5,9.2,4.7,146.2,0,Assam,-1
49.5,141.7,13.4,12.1,4.2,145.2,1,Bhuttan,+1
36.0,144.9,10.1,12.4,7.1,148.7,1,Bhuttan,+1
32.7,132.5,4.7,9.1,8.8,136.6,1,Bhuttan,+1
55.5,129.5,12.1,6.4,5.5,132.2,0,Assam,-1
36.6,139.6,11.7,10.1,6.0,146.8,1,Bhuttan,+1
36.4,148.7,12.3,7.8,6.0,151.2,0,Assam,-1
33.8,148.8,9.5,10.8,4.3,152.3,1,Bhuttan,+1
35.6,141.7,15.1,7.5,5.1,147.8,1,Bhuttan,+1
46.2,154.1,10.7,7.9,7.0,159.5,0,Bhuttan,+1
33.0,125.8,8.2,8.2,7.4,131.6,1,Bhuttan,+1
56.3,164.5,12.8,8.0,5.5,168.9,1,Bhuttan,+1
41.1,143.6,17.2,4.9,4.9,146.2,0,Assam,-1
52.6,148.2,15.2,8.3,6.0,151.0,0,Assam,-1
33.5,151.6,17.1,11.8,5.9,157.1,1,Bhuttan,+1
58.0,155.5,12.9,5.5,4.4,158.0,0,Assam,-1
30.7,128.5,9.3,9.0,5.0,135.4,1,Bhuttan,+1
30.9,151.8,11.0,7.5,5.6,154.3,0,Assam,-1
48.3,128.8,12.0,5.1,2.6,131.3,0,Assam,-1
52.4,144.8,9.7,13.5,6.9,148.5,1,Bhuttan,+1
54.4,146.9,2.0,10.6,6.2,150.4,1,Bhuttan,+1
40.0,135.0,6.5,8.5,5.9,141.8,1,Bhuttan,+1
57.9,150.3,7.9,8.4,5.2,152.8,0,Assam,-1
47.9,142.2,11.8,8.4,4.3,144.7,0,Assam,-1
26.3,164.1,12.2,8.5,5.0,166.6,0,Assam,-1
45.0,155.7,12.7,6.6,4.1,158.2,0,Assam,-1
42.4,164.4,16.5,10.4,6.7,168.1,1,Bhuttan,+1
47.9,150.9,2.6,7.9,5.8,153.4,0,Assam,-1
52.9,142.5,7.8,15.0,6.2,146.0,1,Bhuttan,+1
69.5,150.1,11.9,6.9,3.6,152.6,0,Assam,-1
60.3,137.6,11.2,8.9,7.8,142.2,1,Bhuttan,+1
42.5,141.9,10.3,8.5,5.5,145.4,1,Bhuttan,+1
46.4,142.7,16.2,7.5,4.3,145.2,0,Assam,-1
42.5,126.2,10.4,6.8,6.3,128.7,0,Assam,-1
62.3,154.8,7.0,6.4,5.4,159.0,1,Bhuttan,+1
25.3,138.4,4.1,9.7,6.7,145.7,1,Bhuttan,+1
53.7,143.3,18.2,9.7,4.4,145.8,0,Assam,-1
69.2,122.1,10.1,7.8,7.2,125.0,1,Assam,-1
53.7,131.6,10.3,9.4,6.4,134.1,1,Assam,-1
82.9,145.7,10.2,9.7,5.0,149.2,1,Bhuttan,+1
37.1,151.7,13.3,8.3,5.3,154.2,0,Assam,-1
54.8,161.8,17.3,8.4,5.6,164.3,0,Assam,-1
45.4,149.4,11.0,14.7,5.8,154.1,1,Bhuttan,+1
47.4,165.8,14.2,7.1,4.6,168.3,0,Assam,-1
49.5,145.6,9.1,4.8,4.1,148.1,0,Assam,-1
18.1,123.3,4.7,9.8,5.7,130.0,1,Bhuttan,+1
42.8,146.8,15.8,7.9,6.3,157.3,0,Bhuttan,+1
49.2,140.5,9.4,8.2,6.1,143.0,0,Assam,-1
46.4,130.0,7.2,8.4,5.4,132.5,0,Assam,-1
56.0,155.8,11.7,8.1,4.7,164.1,1,Bhuttan,+1
43.9,141.5,12.3,8.4,4.9,144.0,0,Assam,-1
43.7,139.0,12.9,8.9,3.1,141.6,1,Assam,-1
27.6,145.2,13.3,9.8,6.4,148.7,1,Bhuttan,+1
41.9,150.8,14.5,8.7,5.4,153.3,0,Assam,-1
40.4,138.3,9.7,5.4,4.2,140.8,0,Assam,-1
26.2,123.0,5.7,11.2,5.8,127.5,1,Bhuttan,+1
46.2,138.0,6.7,9.0,5.4,140.5,0,Assam,-1
40.0,163.9,10.4,9.1,4.8,166.4,0,Assam,-1
41.8,135.8,6.4,6.1,4.2,138.3,0,Assam,-1
36.3,149.0,9.0,8.2,4.6,151.5,0,Assam,-1
45.4,140.4,12.9,9.8,6.1,144.9,0,Assam,-1
46.1,154.7,4.2,11.3,4.1,158.2,1,Bhuttan,+1
37.0,165.1,8.1,6.6,3.8,167.6,0,Assam,-1
26.7,140.9,14.0,8.9,5.1,143.4,0,Assam,-1
44.7,150.1,7.8,13.9,6.7,154.4,1,Bhuttan,+1
41.2,145.1,11.7,8.5,3.9,147.6,0,Assam,-1
60.6,142.6,16.7,8.0,6.2,145.1,0,Assam,-1
65.0,137.1,15.7,6.4,5.5,139.6,0,Assam,-1
45.8,140.8,4.6,7.2,3.6,143.3,1,Assam,-1
42.9,164.1,2.4,9.8,6.3,167.6,1,Bhuttan,+1
41.4,129.4,1.4,10.5,5.6,133.7,0,Bhuttan,+1
54.5,141.2,16.2,6.4,5.3,146.6,0,Assam,-1
52.1,143.7,6.7,7.8,5.6,146.2,0,Assam,-1
45.4,157.6,4.5,12.0,4.9,161.4,1,Bhuttan,+1
35.5,163.8,13.3,8.3,5.5,166.3,0,Assam,-1
31.0,153.4,14.0,11.1,5.0,160.6,1,Bhuttan,+1
40.2,153.7,13.9,14.6,6.7,157.7,1,Bhuttan,+1
32.7,147.2,8.1,11.8,6.0,150.7,1,Bhuttan,+1
48.9,147.9,15.1,7.7,4.0,150.4,0,Assam,-1
58.9,146.1,9.6,12.6,5.9,151.9,1,Bhuttan,+1
39.1,151.6,11.3,9.5,2.7,154.1,0,Assam,-1
44.5,131.1,4.1,10.9,5.1,139.1,0,Bhuttan,+1
34.5,149.2,8.1,8.6,6.8,151.7,0,Assam,-1
36.4,143.3,11.2,9.7,6.8,148.3,1,Bhuttan,+1
